Neighborhood,Date,Rent,permits_trailing6,employment_growth,median_income,renter_rate,covid,month,rent_lag1,rent_lag12,rent_yoy_growth
Beverly Hills,2023-04-30,6783.20654427167,138.0,0.1144441399764772,167909.19,0.3828,0,4,6877.871328408235,6698.274628741606,1.2679670547640853
Beverly Hills,2023-05-31,6747.903675923142,148.0,0.4685235871840332,167909.19,0.3828,0,5,6783.20654427167,6803.122365193703,-0.8116668539297822
Beverly Hills,2023-06-30,6783.805810051977,146.0,-0.3124949920674358,167909.19,0.3828,0,6,6747.903675923142,6913.100707879746,-1.8702880703067915
Beverly Hills,2023-07-31,6902.6149176435265,157.0,-0.8938044561617953,167909.19,0.3828,0,7,6783.805810051977,6771.818261229069,1.9314850364976932
Beverly Hills,2023-08-31,6901.230153859917,167.0,0.2789943227899494,167909.19,0.3828,0,8,6902.6149176435265,6689.612671305207,3.163374218397319
Beverly Hills,2023-09-30,7026.903600335141,174.0,0.53217301284334,167909.19,0.3828,0,9,6901.230153859917,6687.94877615459,5.068143245789658
Beverly Hills,2023-10-31,7076.799485324742,177.0,0.859197760293462,167909.19,0.3828,0,10,7026.903600335141,6835.945345677373,3.523347941915156
Beverly Hills,2023-11-30,6987.181973922573,170.0,0.5695142378559392,167909.19,0.3828,0,11,7076.799485324742,6768.71673812275,3.2275724373186376
Beverly Hills,2023-12-31,6890.400888185774,160.0,0.420354684178803,167909.19,0.3828,0,12,6987.181973922573,6649.243997172474,3.626831728777735
Beverly Hills,2024-01-31,6853.813055833017,154.0,-1.123098551502988,167909.19,0.3828,0,1,6890.400888185774,6608.856166066006,3.7064944918119513
Beverly Hills,2024-02-29,6891.078401844294,142.0,0.2044859096427709,167909.19,0.3828,0,2,6853.813055833017,6832.875798941626,0.851802441831051
Beverly Hills,2024-03-31,7033.620224720109,144.0,0.1004400229577262,167909.19,0.3828,0,3,6891.078401844294,6877.871328408235,2.2644927314730667
Beverly Hills,2024-04-30,7097.568154062814,150.0,-0.0525586506760933,167909.19,0.3828,0,4,7033.620224720109,6783.20654427167,4.634410108838827
Beverly Hills,2024-05-31,7258.3126550223,159.0,0.1099531503967909,167909.19,0.3828,0,5,7097.568154062814,6747.903675923142,7.5639636191062065
Beverly Hills,2024-06-30,7338.785359152478,168.0,-0.6287506168123125,167909.19,0.3828,0,6,7258.3126550223,6783.805810051977,8.180946870238447
Beverly Hills,2024-07-31,7451.771908960451,157.0,-0.2899340039725806,167909.19,0.3828,0,7,7338.785359152478,6902.6149176435265,7.95578194450981
Beverly Hills,2024-08-31,7314.726768535875,158.0,0.2811380468135116,167909.19,0.3828,0,8,7451.771908960451,6901.230153859917,5.9916363526100636
Beverly Hills,2024-09-30,7337.097546770253,157.0,0.437345807567846,167909.19,0.3828,0,9,7314.726768535875,7026.903600335141,4.414376005105813
Beverly Hills,2024-10-31,7346.495634640109,154.0,1.4371161974639168,167909.19,0.3828,0,10,7337.097546770253,7076.799485324742,3.810990404272996
Beverly Hills,2024-11-30,7461.745711156686,143.0,0.5173281338448854,167909.19,0.3828,0,11,7346.495634640109,6987.181973922573,6.7919189596789
Beverly Hills,2024-12-31,7248.158584884635,142.0,-0.5756746186937889,167909.19,0.3828,0,12,7461.745711156686,6890.400888185774,5.19211730209006
Beverly Hills,2025-01-31,7562.076781444176,151.0,-2.0957565649731724,167909.19,0.3828,0,1,7248.158584884635,6853.813055833017,10.333864081810384
Beverly Hills,2025-02-28,8008.718881179309,158.0,0.6219365206910465,167909.19,0.3828,0,2,7562.076781444176,6891.078401844294,16.218658592476555
Beverly Hills,2025-03-31,8431.527726027878,158.0,0.0734683447262574,167909.19,0.3828,0,3,8008.718881179309,7033.620224720109,19.87465141201019
Beverly Hills,2025-04-30,8342.566083680718,155.0,0.7261642567589099,167909.19,0.3828,0,4,8431.527726027878,7097.568154062814,17.541190201960077
Beverly Hills,2025-05-31,8333.638141617552,180.0,0.1980574525058287,167909.19,0.3828,0,5,8342.566083680718,7258.3126550223,14.81508909444944
Beverly Hills,2025-06-30,8340.072302972287,187.0,-0.814383756602044,167909.19,0.3828,0,6,8333.638141617552,7338.785359152478,13.643769299930074
Beverly Hills,2025-07-31,8432.814578996957,186.0,-0.787589879310624,167909.19,0.3828,0,7,8340.072302972287,7451.771908960451,13.16522676783547
Beverly Hills,2025-08-31,8356.848455885818,174.0,0.4499509874817287,167909.19,0.3828,0,8,8432.814578996957,7314.726768535875,14.24689835077102
Beverly Hills,2025-09-30,8367.152151306549,170.0,0.0159976963317376,167909.19,0.3828,0,9,8356.848455885818,7337.097546770253,14.038992911982206
Beverly Hills,2025-10-31,8217.117565430519,166.0,1.0332858810921497,167909.19,0.3828,0,10,8367.152151306549,7346.495634640109,11.85084663611946
Beverly Hills,2025-11-30,8205.897641189953,142.0,0.3467109950130442,167909.19,0.3828,0,11,8217.117565430519,7461.745711156686,9.972893192013
Beverly Hills,2025-12-31,8133.311248123243,127.0,-0.0110437965417098,167909.19,0.3828,0,12,8205.897641189953,7248.158584884635,12.212103982996613
Boyle Heights,2019-01-31,1868.581619538499,0.0,,40558.23,0.7698,0,1,,,
Boyle Heights,2019-02-28,1868.581619538499,0.0,0.8200448182910547,40558.23,0.7698,0,2,1868.581619538499,,
Boyle Heights,2019-03-31,1868.581619538499,0.0,0.1562323835907708,40558.23,0.7698,0,3,1868.581619538499,,
Boyle Heights,2019-04-30,1868.581619538499,0.0,-0.0675414897722825,40558.23,0.7698,0,4,1868.581619538499,,
Boyle Heights,2019-05-31,1868.581619538499,0.0,0.1914968942100525,40558.23,0.7698,0,5,1868.581619538499,,
Boyle Heights,2019-06-30,1868.581619538499,0.0,0.1204606414930697,40558.23,0.7698,0,6,1868.581619538499,,
Boyle Heights,2019-07-31,1868.581619538499,0.0,-0.9737551334702332,40558.23,0.7698,0,7,1868.581619538499,,
Boyle Heights,2019-08-31,1868.581619538499,0.0,0.4260558246529156,40558.23,0.7698,0,8,1868.581619538499,,
Boyle Heights,2019-09-30,1868.581619538499,0.0,0.6049167634533559,40558.23,0.7698,0,9,1868.581619538499,,
Boyle Heights,2019-10-31,1868.581619538499,0.0,0.8626356887456499,40558.23,0.7698,0,10,1868.581619538499,,
Boyle Heights,2019-11-30,1868.581619538499,0.0,0.902948891185118,40558.23,0.7698,0,11,1868.581619538499,,
Boyle Heights,2019-12-31,1868.581619538499,0.0,0.004726419107337,40558.23,0.7698,0,12,1868.581619538499,,
Boyle Heights,2020-01-31,1868.581619538499,20.0,-1.435188102589957,44779.77,0.7684,0,1,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2020-02-29,1868.581619538499,46.0,0.7975705266522803,44779.77,0.7684,0,2,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2020-03-31,1868.581619538499,68.0,-1.2907522516808267,44779.77,0.7684,1,3,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2020-04-30,1868.581619538499,84.0,-15.616064257028118,44779.77,0.7684,1,4,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2020-05-31,1868.581619538499,99.0,0.8776104627919779,44779.77,0.7684,1,5,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2020-06-30,1868.581619538499,107.0,3.093036421966411,44779.77,0.7684,1,6,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2020-07-31,1868.581619538499,106.0,-0.5711252265280353,44779.77,0.7684,1,7,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2020-08-31,1868.581619538499,92.0,0.5744058029714338,44779.77,0.7684,1,8,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2020-09-30,1868.581619538499,92.0,1.3985245931648072,44779.77,0.7684,1,9,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2020-10-31,1868.581619538499,99.0,2.83790370624446,44779.77,0.7684,1,10,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2020-11-30,1868.581619538499,109.0,1.1357851312209233,44779.77,0.7684,1,11,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2020-12-31,1868.581619538499,161.0,-0.7984447684510121,44779.77,0.7684,1,12,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2021-01-31,1868.581619538499,162.0,-2.9640257558790517,49027.13,0.7662,1,1,1868.581619538499,1868.581619538499,0.0
Boyle Heights,2021-02-28,1878.037485878172,177.0,2.232319953838946,49027.13,0.7662,1,2,1868.581619538499,1868.581619538499,0.5060451328857907
Boyle Heights,2021-03-31,1858.706584700463,190.0,0.9489205587695616,49027.13,0.7662,1,3,1878.037485878172,1868.581619538499,-0.5284775754390014
Boyle Heights,2021-04-30,1886.42752949099,188.0,1.450186951811849,49027.13,0.7662,1,4,1858.706584700463,1868.581619538499,0.9550511342875545
Boyle Heights,2021-05-31,1885.5844018170255,184.0,0.9334527418021654,49027.13,0.7662,1,5,1886.42752949099,1868.581619538499,0.9099298687699875
Boyle Heights,2021-06-30,1886.6172355477984,148.0,0.0238883390778932,49027.13,0.7662,1,6,1885.5844018170255,1868.581619538499,0.9652035437314188
Boyle Heights,2021-07-31,1894.43285769704,151.0,0.4861821903787033,49027.13,0.7662,0,7,1886.6172355477984,1868.581619538499,1.383468502966756
Boyle Heights,2021-08-31,1921.562774384973,153.0,1.0474492827434068,49027.13,0.7662,0,8,1894.43285769704,1868.581619538499,2.835367440869896
Boyle Heights,2021-09-30,1977.9682262805352,128.0,-0.0151204596619658,49027.13,0.7662,0,9,1921.562774384973,1868.581619538499,5.853991369617151
Boyle Heights,2021-10-31,1985.7663563952744,148.0,2.619595718582479,49027.13,0.7662,0,10,1977.9682262805352,1868.581619538499,6.271320215903531
Boyle Heights,2021-11-30,1973.5069004853983,144.0,0.9758973015457252,49027.13,0.7662,0,11,1985.7663563952744,1868.581619538499,5.615236704127158
Boyle Heights,2021-12-31,1935.2780712448944,131.0,0.1962119737951573,49027.13,0.7662,0,12,1973.5069004853983,1868.581619538499,3.5693625051748112
Boyle Heights,2022-01-31,1960.3910125643497,127.0,-2.264157050607707,51728.34,0.7708,0,1,1935.2780712448944,1868.581619538499,4.913319924902493
Boyle Heights,2022-02-28,1952.4089672528376,112.0,1.5731081304851902,51728.34,0.7708,0,2,1960.3910125643497,1878.037485878172,3.960063733226793
Boyle Heights,2022-03-31,1973.801265098329,131.0,0.283664819041407,51728.34,0.7708,0,3,1952.4089672528376,1858.706584700463,6.192191997663454
Boyle Heights,2022-04-30,2004.743366328242,114.0,0.6047403843027821,51728.34,0.7708,0,4,1973.801265098329,1886.42752949099,6.271952406736592
Boyle Heights,2022-05-31,2071.991036757228,118.0,0.252076398539236,51728.34,0.7708,0,5,2004.743366328242,1885.5844018170255,9.885881255730222
Boyle Heights,2022-06-30,2102.8213423070288,144.0,-0.1128267947519412,51728.34,0.7708,0,6,2071.991036757228,1886.6172355477984,11.459881881999955
Boyle Heights,2022-07-31,2132.430871896524,166.0,-0.4437487897760328,51728.34,0.7708,0,7,2102.8213423070288,1894.43285769704,12.56302186865601
Boyle Heights,2022-08-31,2170.6302015873675,173.0,0.3338898163605996,51728.34,0.7708,0,8,2132.430871896524,1921.562774384973,12.961711713119172
Boyle Heights,2022-09-30,2206.9146318485405,166.0,0.4539359966398981,51728.34,0.7708,0,9,2170.6302015873675,1977.9682262805352,11.57482726598329
Boyle Heights,2022-10-31,2238.083541243868,176.0,0.8603499292422434,51728.34,0.7708,0,10,2206.9146318485405,1985.7663563952744,12.706287627242308
Boyle Heights,2022-11-30,2198.521641082875,190.0,0.534128414037216,51728.34,0.7708,0,11,2238.083541243868,1973.5069004853983,11.401771158850904
Boyle Heights,2022-12-31,2201.679756278299,180.0,0.0301329019570584,51728.34,0.7708,0,12,2198.521641082875,1935.2780712448944,13.76555074909922
Boyle Heights,2023-01-31,2141.6131183983784,164.0,-2.199039208536135,56305.41,0.7812,0,1,2201.679756278299,1960.3910125643497,9.244181628693337
Boyle Heights,2023-02-28,2138.1609937078206,173.0,0.5495574360470767,56305.41,0.7812,0,2,2141.6131183983784,1952.4089672528376,9.513991667245204
Boyle Heights,2023-03-31,2123.824025615749,181.0,0.0225715437323525,56305.41,0.7812,0,3,2138.1609937078206,1973.801265098329,7.6007024197517925
Boyle Heights,2023-04-30,2143.2450834820543,176.0,0.1144441399764772,56305.41,0.7812,0,4,2123.824025615749,2004.743366328242,6.908700608770846
Boyle Heights,2023-05-31,2181.411494689336,170.0,0.4685235871840332,56305.41,0.7812,0,5,2143.2450834820543,2071.991036757228,5.2809329765903135
Boyle Heights,2023-06-30,2139.537806472773,181.0,-0.3124949920674358,56305.41,0.7812,0,6,2181.411494689336,2102.8213423070288,1.7460572340140867
Boyle Heights,2023-07-31,2136.95335508915,189.0,-0.8938044561617953,56305.41,0.7812,0,7,2139.537806472773,2132.430871896524,0.21208111607406988
Boyle Heights,2023-08-31,2172.5266179048995,207.0,0.2789943227899494,56305.41,0.7812,0,8,2136.95335508915,2170.6302015873675,0.08736708427556916
Boyle Heights,2023-09-30,2213.1610786517003,195.0,0.53217301284334,56305.41,0.7812,0,9,2172.5266179048995,2206.9146318485405,0.2830398019486591
Boyle Heights,2023-10-31,2216.94641089298,191.0,0.859197760293462,56305.41,0.7812,0,10,2213.1610786517003,2238.083541243868,-0.9444299089541697
Boyle Heights,2023-11-30,2273.0857350472,189.0,0.5695142378559392,56305.41,0.7812,0,11,2216.94641089298,2198.521641082875,3.3915560607171935
Boyle Heights,2023-12-31,2319.904648116541,169.0,0.420354684178803,56305.41,0.7812,0,12,2273.0857350472,2201.679756278299,5.3697587717338235
Boyle Heights,2024-01-31,2352.9453186923447,154.0,-1.123098551502988,56305.41,0.7812,0,1,2319.904648116541,2141.6131183983784,9.867898103463823
Boyle Heights,2024-02-29,2290.658917838565,133.0,0.2044859096427709,56305.41,0.7812,0,2,2352.9453186923447,2138.1609937078206,7.132200268338784
Boyle Heights,2024-03-31,2241.003201613046,141.0,0.1004400229577262,56305.41,0.7812,0,3,2290.658917838565,2123.824025615749,5.517367474140111
Boyle Heights,2024-04-30,2250.1397490745267,155.0,-0.0525586506760933,56305.41,0.7812,0,4,2241.003201613046,2143.2450834820543,4.987514793166081
Boyle Heights,2024-05-31,2284.86385688094,156.0,0.1099531503967909,56305.41,0.7812,0,5,2250.1397490745267,2181.411494689336,4.742450585020741
Boyle Heights,2024-06-30,2335.921582836153,166.0,-0.6287506168123125,56305.41,0.7812,0,6,2284.86385688094,2139.537806472773,9.178794399858582
Boyle Heights,2024-07-31,2292.027363389391,199.0,-0.2899340039725806,56305.41,0.7812,0,7,2335.921582836153,2136.95335508915,7.256780216139602
Boyle Heights,2024-08-31,2279.732460433327,204.0,0.2811380468135116,56305.41,0.7812,0,8,2292.027363389391,2172.5266179048995,4.934615835998946
Boyle Heights,2024-09-30,2265.9242237048297,203.0,0.437345807567846,56305.41,0.7812,0,9,2279.732460433327,2213.1610786517003,2.3840625773734248
Boyle Heights,2024-10-31,2240.7826044699837,204.0,1.4371161974639168,56305.41,0.7812,0,10,2265.9242237048297,2216.94641089298,1.0751813151587353
Boyle Heights,2024-11-30,2268.9415365073587,212.0,0.5173281338448854,56305.41,0.7812,0,11,2240.7826044699837,2273.0857350472,-0.18231598025295614
Boyle Heights,2024-12-31,2296.0972780474845,213.0,-0.5756746186937889,56305.41,0.7812,0,12,2268.9415365073587,2319.904648116541,-1.0262219220253277
Boyle Heights,2025-01-31,2256.6537703517706,188.0,-2.0957565649731724,56305.41,0.7812,0,1,2296.0972780474845,2352.9453186923447,-4.0923836000612335
Boyle Heights,2025-02-28,2219.9727458349817,187.0,0.6219365206910465,56305.41,0.7812,0,2,2256.6537703517706,2290.658917838565,-3.085844490120848
Boyle Heights,2025-03-31,2289.2533351109328,187.0,0.0734683447262574,56305.41,0.7812,0,3,2219.9727458349817,2241.003201613046,2.153059552220049
Boyle Heights,2025-04-30,2328.364566491605,190.0,0.7261642567589099,56305.41,0.7812,0,4,2289.2533351109328,2250.1397490745267,3.476442627585752
Boyle Heights,2025-05-31,2286.5639544998494,183.0,0.1980574525058287,56305.41,0.7812,0,5,2328.364566491605,2284.86385688094,0.07440695487346272
Boyle Heights,2025-06-30,2255.24360028516,179.0,-0.814383756602044,56305.41,0.7812,0,6,2286.5639544998494,2335.921582836153,-3.4537967003600345
Boyle Heights,2025-07-31,2219.761301423922,169.0,-0.787589879310624,56305.41,0.7812,0,7,2255.24360028516,2292.027363389391,-3.152931902985845
Boyle Heights,2025-08-31,2302.5242908749524,171.0,0.4499509874817287,56305.41,0.7812,0,8,2219.761301423922,2279.732460433327,0.9997589996719736
Boyle Heights,2025-09-30,2316.55301210939,173.0,0.0159976963317376,56305.41,0.7812,0,9,2302.5242908749524,2265.9242237048297,2.2343548771362354
Boyle Heights,2025-10-31,2327.909794212803,160.0,1.0332858810921497,56305.41,0.7812,0,10,2316.55301210939,2240.7826044699837,3.8882482204661395
Boyle Heights,2025-11-30,2366.2267879205283,149.0,0.3467109950130442,56305.41,0.7812,0,11,2327.909794212803,2268.9415365073587,4.2876931753351055
Boyle Heights,2025-12-31,2360.0496496870337,143.0,-0.0110437965417098,56305.41,0.7812,0,12,2366.2267879205283,2296.0972780474845,2.7852640326254896
Brentwood,2019-01-31,3045.893329243757,0.0,,129688.0,0.4897,0,1,,,
Brentwood,2019-02-28,3028.825668724813,0.0,0.8200448182910547,129688.0,0.4897,0,2,3045.893329243757,,
Brentwood,2019-03-31,3062.178420988425,0.0,0.1562323835907708,129688.0,0.4897,0,3,3028.825668724813,,
Brentwood,2019-04-30,3070.0576554224785,0.0,-0.0675414897722825,129688.0,0.4897,0,4,3062.178420988425,,
Brentwood,2019-05-31,3122.3914309877364,0.0,0.1914968942100525,129688.0,0.4897,0,5,3070.0576554224785,,
Brentwood,2019-06-30,3144.326214336315,0.0,0.1204606414930697,129688.0,0.4897,0,6,3122.3914309877364,,
Brentwood,2019-07-31,3130.111021454457,0.0,-0.9737551334702332,129688.0,0.4897,0,7,3144.326214336315,,
Brentwood,2019-08-31,3119.439946882675,0.0,0.4260558246529156,129688.0,0.4897,0,8,3130.111021454457,,
Brentwood,2019-09-30,3125.437038324926,0.0,0.6049167634533559,129688.0,0.4897,0,9,3119.439946882675,,
Brentwood,2019-10-31,3172.8455761479577,0.0,0.8626356887456499,129688.0,0.4897,0,10,3125.437038324926,,
Brentwood,2019-11-30,3163.3040856453654,0.0,0.902948891185118,129688.0,0.4897,0,11,3172.8455761479577,,
Brentwood,2019-12-31,3162.4987658885157,0.0,0.004726419107337,129688.0,0.4897,0,12,3163.3040856453654,,
Brentwood,2020-01-31,3173.6627020058586,97.0,-1.435188102589957,133032.0,0.4672,0,1,3162.4987658885157,3045.893329243757,4.194807859335792
Brentwood,2020-02-29,3176.717694263088,203.0,0.7975705266522803,133032.0,0.4672,0,2,3173.6627020058586,3028.825668724813,4.882817359393954
Brentwood,2020-03-31,3168.715345537903,278.0,-1.2907522516808267,133032.0,0.4672,1,3,3176.717694263088,3062.178420988425,3.4791220465556494
Brentwood,2020-04-30,3148.992693278884,312.0,-15.616064257028118,133032.0,0.4672,1,4,3168.715345537903,3070.0576554224785,2.571125585116829
Brentwood,2020-05-31,3127.610257310013,376.0,0.8776104627919779,133032.0,0.4672,1,5,3148.992693278884,3122.3914309877364,0.16714196274314475
Brentwood,2020-06-30,3101.5834156983956,454.0,3.093036421966411,133032.0,0.4672,1,6,3127.610257310013,3144.326214336315,-1.3593627290653498
Brentwood,2020-07-31,3110.805518502678,450.0,-0.5711252265280353,133032.0,0.4672,1,7,3101.5834156983956,3130.111021454457,-0.6167673548783115
Brentwood,2020-08-31,3100.9323347992063,404.0,0.5744058029714338,133032.0,0.4672,1,8,3110.805518502678,3119.439946882675,-0.5932991946828059
Brentwood,2020-09-30,3119.0666411920724,420.0,1.3985245931648072,133032.0,0.4672,1,9,3100.9323347992063,3125.437038324926,-0.20382420297507808
Brentwood,2020-10-31,3076.665293729204,440.0,2.83790370624446,133032.0,0.4672,1,10,3119.0666411920724,3172.8455761479577,-3.031357187434336
Brentwood,2020-11-30,3057.8182371647554,435.0,1.1357851312209233,133032.0,0.4672,1,11,3076.665293729204,3163.3040856453654,-3.3346730388422063
Brentwood,2020-12-31,3025.3399486053822,401.0,-0.7984447684510121,133032.0,0.4672,1,12,3057.8182371647554,3162.4987658885157,-4.337039393107811
Brentwood,2021-01-31,3033.0653149220816,382.0,-2.9640257558790517,143000.0,0.4618,1,1,3025.3399486053822,3173.6627020058586,-4.430130114171071
Brentwood,2021-02-28,3058.203094763271,369.0,2.232319953838946,143000.0,0.4618,1,2,3033.0653149220816,3176.717694263088,-3.7307249465020287
Brentwood,2021-03-31,3070.4967671943937,366.0,0.9489205587695616,143000.0,0.4618,1,3,3058.203094763271,3168.715345537903,-3.0996340041025805
Brentwood,2021-04-30,3060.2226149402854,394.0,1.450186951811849,143000.0,0.4618,1,4,3070.4967671943937,3148.992693278884,-2.8189991843444617
Brentwood,2021-05-31,3069.53900859585,408.0,0.9334527418021654,143000.0,0.4618,1,5,3060.2226149402854,3127.610257310013,-1.856729065855811
Brentwood,2021-06-30,3130.266449081982,450.0,0.0238883390778932,143000.0,0.4618,1,6,3069.53900859585,3101.5834156983956,0.9247867795013853
Brentwood,2021-07-31,3179.316219642095,447.0,0.4861821903787033,143000.0,0.4618,0,7,3130.266449081982,3110.805518502678,2.202346007550915
Brentwood,2021-08-31,3245.85397915691,482.0,1.0474492827434068,143000.0,0.4618,0,8,3179.316219642095,3100.9323347992063,4.6734861877303135
Brentwood,2021-09-30,3281.6182533617243,462.0,-0.0151204596619658,143000.0,0.4618,0,9,3245.85397915691,3119.0666411920724,5.2115466217652395
Brentwood,2021-10-31,3345.930844317237,470.0,2.619595718582479,143000.0,0.4618,0,10,3281.6182533617243,3076.665293729204,8.751863621201972
Brentwood,2021-11-30,3383.938145252666,468.0,0.9758973015457252,143000.0,0.4618,0,11,3345.930844317237,3057.8182371647554,10.665117505162524
Brentwood,2021-12-31,3412.931729763789,440.0,0.1962119737951573,143000.0,0.4618,0,12,3383.938145252666,3025.3399486053822,12.811511689358369
Brentwood,2022-01-31,3417.4594609709707,432.0,-2.264157050607707,161605.0,0.4556,0,1,3412.931729763789,3033.0653149220816,12.673454282627738
Brentwood,2022-02-28,3426.715850623776,402.0,1.5731081304851902,161605.0,0.4556,0,2,3417.4594609709707,3058.203094763271,12.049976552948017
Brentwood,2022-03-31,3425.253612272422,446.0,0.283664819041407,161605.0,0.4556,0,3,3426.715850623776,3070.4967671943937,11.553728011320462
Brentwood,2022-04-30,3463.9723684750907,446.0,0.6047403843027821,161605.0,0.4556,0,4,3425.253612272422,3060.2226149402854,13.193476564863694
Brentwood,2022-05-31,3494.8033075793333,470.0,0.252076398539236,161605.0,0.4556,0,5,3463.9723684750907,3069.53900859585,13.854337664143856
Brentwood,2022-06-30,3562.110630344009,499.0,-0.1128267947519412,161605.0,0.4556,0,6,3494.8033075793333,3130.266449081982,13.795764299511148
Brentwood,2022-07-31,3609.153577940744,504.0,-0.4437487897760328,161605.0,0.4556,0,7,3562.110630344009,3179.316219642095,13.519805159457764
Brentwood,2022-08-31,3648.0739513314174,565.0,0.3338898163605996,161605.0,0.4556,0,8,3609.153577940744,3245.85397915691,12.391807356626106
Brentwood,2022-09-30,3657.1852144657864,520.0,0.4539359966398981,161605.0,0.4556,0,9,3648.0739513314174,3281.6182533617243,11.444565824173104
Brentwood,2022-10-31,3638.14494956574,521.0,0.8603499292422434,161605.0,0.4556,0,10,3657.1852144657864,3345.930844317237,8.73341736111497
Brentwood,2022-11-30,3619.342156558518,505.0,0.534128414037216,161605.0,0.4556,0,11,3638.14494956574,3383.938145252666,6.956510468020838
Brentwood,2022-12-31,3631.56658478258,491.0,0.0301329019570584,161605.0,0.4556,0,12,3619.342156558518,3412.931729763789,6.406071739205954
Brentwood,2023-01-31,3663.315374776227,485.0,-2.199039208536135,169898.0,0.473,0,1,3631.56658478258,3417.4594609709707,7.194113539986335
Brentwood,2023-02-28,3669.1566014852183,424.0,0.5495574360470767,169898.0,0.473,0,2,3663.315374776227,3426.715850623776,7.07501763874907
Brentwood,2023-03-31,3678.411271995236,441.0,0.0225715437323525,169898.0,0.473,0,3,3669.1566014852183,3425.253612272422,7.390917239405859
Brentwood,2023-04-30,3631.0616873869417,414.0,0.1144441399764772,169898.0,0.473,0,4,3678.411271995236,3463.9723684750907,4.823633133811844
Brentwood,2023-05-31,3666.67052950579,421.0,0.4685235871840332,169898.0,0.473,0,5,3631.0616873869417,3494.8033075793333,4.917793844183471
Brentwood,2023-06-30,3704.3195208026577,438.0,-0.3124949920674358,169898.0,0.473,0,6,3666.67052950579,3562.110630344009,3.9922648456573784
Brentwood,2023-07-31,3750.666562056793,443.0,-0.8938044561617953,169898.0,0.473,0,7,3704.3195208026577,3609.153577940744,3.920946589277352
Brentwood,2023-08-31,3766.4004652794497,492.0,0.2789943227899494,169898.0,0.473,0,8,3750.666562056793,3648.0739513314174,3.2435338627071264
Brentwood,2023-09-30,3754.196103937899,490.0,0.53217301284334,169898.0,0.473,0,9,3766.4004652794497,3657.1852144657864,2.6526107862514525
Brentwood,2023-10-31,3771.66099129456,516.0,0.859197760293462,169898.0,0.473,0,10,3754.196103937899,3638.14494956574,3.6698934094079316
Brentwood,2023-11-30,3725.922227663339,510.0,0.5695142378559392,169898.0,0.473,0,11,3771.66099129456,3619.342156558518,2.944735990536018
Brentwood,2023-12-31,3753.154322557541,484.0,0.420354684178803,169898.0,0.473,0,12,3725.922227663339,3631.56658478258,3.3480795391292784
Brentwood,2024-01-31,3763.096237571722,490.0,-1.123098551502988,169898.0,0.473,0,1,3753.154322557541,3663.315374776227,2.7237857674645483
Brentwood,2024-02-29,3802.016837592126,445.0,0.2044859096427709,169898.0,0.473,0,2,3763.096237571722,3669.1566014852183,3.621002059523115
Brentwood,2024-03-31,3777.414573834712,443.0,0.1004400229577262,169898.0,0.473,0,3,3802.016837592126,3678.411271995236,2.6914690750655224
Brentwood,2024-04-30,3796.015758311913,439.0,-0.0525586506760933,169898.0,0.473,0,4,3777.414573834712,3631.0616873869417,4.54286060459852
Brentwood,2024-05-31,3826.5048799675337,450.0,0.1099531503967909,169898.0,0.473,0,5,3796.015758311913,3666.67052950579,4.3591140566231035
Brentwood,2024-06-30,3798.287684922525,460.0,-0.6287506168123125,169898.0,0.473,0,6,3826.5048799675337,3704.3195208026577,2.536718649462122
Brentwood,2024-07-31,3804.846164930029,481.0,-0.2899340039725806,169898.0,0.473,0,7,3798.287684922525,3750.666562056793,1.4445326444461282
Brentwood,2024-08-31,3822.103258745948,519.0,0.2811380468135116,169898.0,0.473,0,8,3804.846164930029,3766.4004652794497,1.478939745786323
Brentwood,2024-09-30,3859.965703085895,533.0,0.437345807567846,169898.0,0.473,0,9,3822.103258745948,3754.196103937899,2.817370116522433
Brentwood,2024-10-31,3855.492811107409,534.0,1.4371161974639168,169898.0,0.473,0,10,3859.965703085895,3771.66099129456,2.2226764284049683
Brentwood,2024-11-30,3803.711627608961,513.0,0.5173281338448854,169898.0,0.473,0,11,3855.492811107409,3725.922227663339,2.0877891483635835
Brentwood,2024-12-31,3799.869810242689,505.0,-0.5756746186937889,169898.0,0.473,0,12,3803.711627608961,3753.154322557541,1.2446993560689457
Brentwood,2025-01-31,3874.6517558727505,476.0,-2.0957565649731724,169898.0,0.473,0,1,3799.869810242689,3763.096237571722,2.964460945410563
Brentwood,2025-02-28,4026.015732552558,454.0,0.6219365206910465,169898.0,0.473,0,2,3874.6517558727505,3802.016837592126,5.891580824831211
Brentwood,2025-03-31,4109.859803840807,450.0,0.0734683447262574,169898.0,0.473,0,3,4026.015732552558,3777.414573834712,8.80086692916544
